Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,DistbLevel,TotalEnvSteps,Time,FPS
42,-174.24949345386534,108.01806674414306,-1690.675,-101.822975,79.65087281795512,14.0,320.0,-0.7836129760742188,-2.9308987,-0.06002883,-0.0008129580020904541,-1.1285114,0.92757004,0.0008129581692628562,0.010944428853690624,-0.001248687505722046,-0.0016545236576348543,0.6002959609031677,0.0011333038564771414,80.0,40226,0.9993064999580383,0.0002591362126245847,-159.98580932617188,142.05812072753906,0.44102989519636876,0.7,1344000,8705,143
43,-172.3128839066339,99.38007477809253,-1498.1154,-101.85927,78.28255528255528,13.0,298.0,-0.7867381591796875,-3.12593,-0.06547708,-0.004301971435546875,-1.0280232,1.3824681,0.004301971290260553,0.010070602409541607,-0.0012383249122649431,-0.0008356806356459856,0.5965298414230347,0.001259846962057054,80.0,40226,0.9982828497886658,0.0002581395348837209,-158.942138671875,140.9019012451172,0.4393721000793807,1.6,1376000,8929,142
44,-165.28099081753555,82.31557009806055,-824.7589,-101.838844,75.64454976303317,13.0,270.0,-0.7751240234375,-2.4357693,-0.15156814,-0.002228120565414429,-0.69068044,1.3391665,0.002228120807558298,0.009769442491233349,-0.001270790584385395,-0.0009802267886698246,0.5927495956420898,0.0013119078939780593,80.0,40226,0.9983623623847961,0.00025714285714285715,-157.86297607421875,139.75486755371094,0.4377142748802281,0.9,1408000,9152,143
45,-159.9732346241458,72.61220599965735,-900.85895,-101.04723,72.88154897494306,12.0,249.0,-0.7569071044921875,-2.349902,-0.09088872,-0.003688165903091431,-0.7832161,1.0974776,0.0036881661508232355,0.00718700559809804,-0.0010163560509681702,-0.0007397244335152209,0.5889550447463989,0.001252038055099547,80.0,40226,0.9973980188369751,0.0002561461794019933,-156.77500915527344,138.65631103515625,0.43605646705335477,0.0,1440000,9374,144
46,-150.96367352320675,60.59215964237108,-501.4512,-101.15463,67.40295358649789,11.0,202.0,-0.7520035400390624,-1.8830569,-0.16120335,-0.0006959688067436218,-0.59807754,0.6837089,0.0006959686288610101,0.006520639639347792,-0.0009056020062416792,-0.0004661793354898691,0.5851459503173828,0.0011373688466846943,80.0,40226,0.9986633658409119,0.00025514950166112955,-155.65646362304688,137.60989379882812,0.43439867208870897,0.0,1472000,9540,192
47,-156.28671016483517,64.72857318691018,-475.8139,-101.07331,70.16703296703297,12.0,197.0,-0.75933642578125,-1.9357789,-0.038564876,-0.005623616218566894,-0.68992126,1.1294048,0.005623616278171539,0.006970265880227089,-0.001015807967633009,-0.0006515101995319128,0.5813222527503967,0.0011485141003504395,80.0,40226,0.9984660744667053,0.0002541528239202658,-154.63624572753906,136.5531463623047,0.43274086029117714,0.4,1504000,9707,191
48,-150.9760483014862,58.34037188352017,-624.0667,-101.576256,67.84925690021231,13.0,204.0,-0.7472550048828125,-2.1823237,-0.21296895,-0.0043156309127807616,-0.5208818,0.6507991,0.004315630998462439,0.005124046932905912,-0.0008240095339715481,-0.00033810644526965916,0.5774840712547302,0.0011422618990764022,80.0,40226,0.9980198740959167,0.00025315614617940196,-153.59237670898438,135.55514526367188,0.4310830543562115,1.7,1536000,9874,192
49,-148.1774109014675,56.66955227577035,-451.10446,-101.06113,67.0503144654088,13.0,192.0,-0.752661376953125,-2.389586,-0.20620161,-0.001087876558303833,-0.5353715,1.6151145,0.0010878767352551222,0.005755067337304354,-0.0009729380835779011,-0.0004005198134109378,0.5736309289932251,0.0012249588035047054,80.0,40226,0.9991450309753418,0.0002521594684385382,-152.56382751464844,134.58981323242188,0.429425251592356,0.2,1568000,10038,194
50,-149.81581989957718,57.21234001414635,-446.43613,-101.46927,67.553911205074,12.0,233.0,-0.76050244140625,-1.8763405,-0.38414976,-0.0035450541973114013,-0.3896894,0.74451274,0.0035450542345643044,0.00529799098148942,-0.0008264642674475908,-0.0002889875031542033,0.5697631239891052,0.001074681174941361,80.0,40226,0.9980117678642273,0.00025116279069767436,-151.5974578857422,133.6291046142578,0.4277674499100782,0.1,1600000,10203,193
51,-149.00864158163265,82.81822977867536,-1285.2677,-101.35898,65.20408163265306,13.0,281.0,-0.759123291015625,-2.8871784,-0.26138937,-0.009034579277038574,-0.78153104,0.88669574,0.009034580551087856,0.006492095533758402,-0.0010496554896235466,-0.0008638919098302722,0.5658798217773438,0.0011847501154989004,80.0,40226,0.9993465542793274,0.00025016611295681064,-150.7149200439453,132.74110412597656,0.42610962242146383,0.2,1632000,10426,143
