Episode,disturbance_level,Steps,Returns
609,0.3,83,-141.85409254239443
610,0.9,77,-146.84593143697842
611,0.2,91,-139.13847702909385
612,0.2,69,-139.77186365833987
613,0.0,21,-106.22487645830961
614,1.6,79,-142.95312727352766
615,1.0,73,-143.02078604547572
616,0.2,73,-142.4612927171675
617,0.4,92,-132.7188197348134
618,0.0,30,-108.00840178344767
619,0.6,112,-142.95837018621765
620,1.9,71,-127.95498475464343
621,0.6,76,-160.6598804524423
622,1.0,112,-162.67419063443361
623,0.3,66,-137.9401172058307
624,0.0,19,-102.73022165082739
625,1.8,97,-139.01358944355525
626,0.2,36,-111.19349128200878
627,0.0,17,-103.5726705832424
628,0.9,78,-149.16089231196867
629,1.1,71,-145.37677293044118
630,1.0,74,-135.4975795650359
631,0.1,77,-137.94094280485535
632,0.1,36,-107.33020143147397
633,0.4,68,-126.45124752667574
634,0.1,81,-149.22675623698746
635,0.0,22,-106.37876581626068
636,1.7,77,-128.86721380333717
637,1.1,67,-130.76900024866984
638,0.5,71,-139.96786679495574
639,0.2,80,-136.42923257508318
640,0.7,81,-143.59655274843337
641,1.0,83,-145.93791703600326
642,1.2,76,-126.8573480060062
643,0.2,84,-147.29367627931563
644,0.1,76,-152.1677171664483
645,1.0,74,-153.3968428850636
646,1.4,55,-127.33721083722716
647,0.5,77,-145.09248177518862
648,0.4,82,-139.06412475042913
649,1.0,107,-138.45267239009615
650,0.1,79,-125.39303139851704
651,0.5,102,-144.17446238800895
652,0.1,78,-149.69736735520343
653,0.8,102,-163.6517467436263
654,0.1,27,-106.40560779811744
655,0.1,80,-140.79099422898048
656,0.6,65,-131.72249092124667
657,2.0,61,-135.89071707022362
658,1.9,72,-141.03196950848223
659,0.1,42,-112.49116616129068
660,2.0,66,-132.2398678674272
661,0.0,22,-105.42838621785504
662,0.2,71,-139.13261781410472
663,1.3,61,-132.11936812345368
664,0.0,43,-118.3879891712534
665,1.8,84,-140.0729489640781
666,0.5,87,-141.1382015166621
667,0.1,31,-106.00834699101887
668,0.3,72,-141.4596077633465
669,1.9,71,-140.8054859299004
670,0.5,76,-131.4269646121893
671,0.2,81,-148.40292682499003
672,0.1,26,-105.91529030500637
673,1.1,88,-143.13369120168397
674,1.4,75,-134.75862773181692
675,0.3,77,-134.6681940292791
676,0.2,70,-139.67176575223465
677,1.6,78,-143.2451770816276
678,0.4,66,-130.70473216815674
679,2.0,69,-147.72615378507237
680,1.7,84,-150.18244005346054
681,0.4,103,-154.3206735499394
682,0.3,73,-146.5631871049643
683,1.4,78,-137.24947411637618
684,0.1,66,-130.131619090817
685,1.5,95,-162.1152310591016
686,1.2,91,-152.47546954634393
687,1.1,77,-133.89030408905992
688,0.1,69,-139.3085181236458
689,0.2,89,-150.1297995804585
690,0.0,65,-119.59552854082631
691,1.5,69,-138.21699037538866
692,0.6,64,-134.459744296699
693,0.2,77,-159.82253463738914
694,0.4,66,-132.85543828039897
695,0.3,71,-138.2996956891275
696,0.1,71,-132.42563069114942
697,0.2,64,-133.50235018699453
698,0.0,30,-108.90710814358413
699,0.6,65,-137.69891014015647
700,0.5,89,-133.7947712248153
701,0.2,29,-108.72284732190303
702,1.2,87,-161.81136298624583
703,0.4,64,-136.0870564579152
704,0.8,117,-167.38167859762117
705,0.3,59,-128.60573179659133
706,0.0,33,-106.03909951089992
707,1.4,104,-151.14331033408985
708,0.5,98,-167.90005164420137
709,0.1,30,-108.79329198297701
710,0.3,85,-160.85683552181456
711,0.4,105,-178.98160098187924
712,0.3,80,-155.32668870138562
713,1.9,102,-135.958954126998
714,0.0,46,-108.77300030162638
715,0.4,79,-147.43931746592682
716,0.3,81,-150.96233853386354
717,0.4,57,-127.53026947866246
718,0.4,72,-133.9529688918003
719,0.1,54,-122.92755512361262
720,0.4,74,-131.76132515615657
721,0.7,86,-146.1843425736455
722,0.6,104,-140.96687181623793
723,0.6,65,-136.29812415089077
724,0.5,91,-135.49556514004337
725,0.8,92,-171.89642145661142
726,0.8,91,-139.22324963094394
727,1.2,68,-137.98326865835443
728,0.3,67,-130.20191497981705
729,1.3,105,-145.59291840627805
730,0.1,72,-135.33191261084653
731,0.5,94,-158.11067803054885
732,0.3,88,-126.63963062019339
733,0.0,20,-104.70598962957831
734,0.5,87,-133.0460127722138
735,0.7,70,-124.68516307192019
736,0.2,86,-145.59118683254823
737,0.4,81,-142.2296270105159
738,0.7,90,-132.22526383689564
739,0.8,88,-149.1744115590778
740,0.5,87,-142.7676659981522
741,0.7,87,-173.16903521900937
742,0.0,23,-105.39313758088966
743,1.4,95,-150.98643347127052
744,0.3,95,-184.86065135663972
745,0.8,91,-170.48837051006677
746,0.7,81,-132.26258287416985
747,1.3,81,-138.40112997627244
748,0.5,97,-161.26844062028616
749,0.1,41,-112.26596161344263
750,0.2,76,-131.59290510877386
751,0.1,33,-111.6342745312822
752,0.2,97,-156.97783509599907
753,0.5,105,-140.65210965596287
754,1.5,64,-131.64234677512388
755,0.9,92,-145.67056011517832
756,0.2,90,-141.05107692863677
757,0.2,68,-136.4727229194772
758,0.4,94,-146.966030609118
759,1.5,96,-130.07267499628895
760,0.4,107,-162.62229741383726
761,1.6,86,-135.42917436289787
762,0.4,71,-133.10678902368656
763,1.4,95,-133.4988630526462
764,0.5,83,-164.5480081491112
765,0.1,58,-127.65313451157722
766,1.7,79,-150.75607934842728
767,0.4,78,-160.6904015963944
768,0.3,84,-137.94821544647607
769,1.0,81,-151.48392236094108
770,0.0,26,-109.01740999541421
771,0.9,76,-131.76524242345647
772,1.2,65,-130.65114895909386
773,1.5,110,-149.37168998522384
774,0.0,35,-110.26958723668452
775,0.8,94,-142.07580064056629
776,1.0,91,-189.64047982426507
777,0.2,70,-135.8009724150393
778,0.7,88,-136.3511359778177
779,0.2,75,-146.66934762577304
780,0.2,57,-133.71969769675184
781,1.3,94,-158.04558527654967
782,0.5,76,-135.4923898538662
783,1.8,66,-131.59027062497609
784,2.0,88,-144.14063323986556
785,0.0,24,-108.057160449121
786,0.9,105,-195.4029885727667
787,0.8,76,-137.2998914130842
788,1.2,67,-134.91982971135124
789,0.5,83,-157.50354186563052
790,1.1,81,-144.71308357638742
791,1.4,62,-142.23452414921798
792,0.2,75,-139.86974062662114
793,0.7,86,-134.23029046836152
794,0.0,56,-121.57909956905692
795,0.0,30,-113.15947983941597
796,0.0,33,-108.92659774879527
797,1.5,53,-125.11786300879385
798,1.7,90,-133.31656871053826
799,0.4,96,-192.680386545668
800,0.0,33,-111.29161104116774
801,0.3,84,-148.34323393886226
802,0.6,92,-152.7928163077371
803,0.6,69,-143.94445699094342
804,0.2,69,-130.74467694954885
805,0.3,93,-142.14823812304226
806,0.0,17,-102.52991028425188
807,1.0,74,-140.90453263983025
808,1.4,100,-130.02646910496497
809,0.0,22,-108.28048913733122
810,0.0,25,-105.99820984398637
811,0.0,34,-102.30107392852649
812,0.4,101,-144.74082372778025
813,0.4,98,-151.9640350499029
814,0.0,51,-119.60075403328231
815,0.2,56,-129.16839594427285
816,0.7,65,-129.4993956220518
817,0.6,90,-138.37192400234994
818,1.6,84,-140.7722684148487
819,0.2,70,-129.7155894660892
820,0.0,41,-118.10718595795251
