Episode,disturbance_level,Steps,Returns
320,1.5,52,-1442.3729825615942
321,1.5,78,-1700.2604926517847
322,1.5,85,-1721.449870750458
323,1.5,53,-1459.0265811702004
324,1.5,83,-1699.8687689524268
325,1.5,65,-1623.4075637012775
326,1.5,73,-1742.678305731219
327,1.5,65,-1621.3316693336437
328,1.5,67,-1584.214180976637
329,1.5,72,-1568.5580889170838
330,1.5,63,-1535.169997089995
331,1.5,79,-1544.1985444474558
332,1.5,79,-1771.1895909908603
333,1.5,69,-1563.4068004755231
334,1.5,69,-1625.7489079763031
335,1.5,80,-1699.0076024392124
336,1.5,59,-1490.3804156522203
337,1.5,90,-1709.2663068888146
338,1.5,66,-1501.1264153122322
339,1.5,65,-1621.1317405247191
340,1.5,72,-1592.910550877179
341,1.5,58,-1446.6034209999752
342,1.5,75,-1536.0322394406276
343,1.5,74,-1668.082057707496
344,1.5,73,-1561.564544288894
345,1.5,66,-1614.0385674978568
346,1.5,81,-1785.0473935378945
347,1.5,65,-1548.413731212579
348,1.5,94,-1799.8677022174106
349,1.5,78,-1594.2136358439259
350,1.5,111,-1805.306689970801
351,1.5,54,-1462.2529310151153
352,1.5,67,-1612.26201129123
353,1.5,87,-1658.573096126329
354,1.5,81,-1718.4569740518734
355,1.5,55,-1557.5008042311786
356,1.5,72,-1626.1849898400453
357,1.5,75,-1553.7211677153941
358,1.5,93,-1834.8279057906052
359,1.5,60,-1557.7750466461605
360,1.5,79,-1715.2455665202028
361,1.5,74,-1742.1172532517976
362,1.5,63,-1530.3363249427457
363,1.5,74,-1565.1687038307875
364,1.5,71,-1535.604830755513
365,1.5,64,-1474.498409346088
366,1.5,75,-1638.0251128842297
367,1.5,58,-1545.0843134215502
368,1.5,68,-1522.610975466339
369,1.5,77,-1751.716214441804
370,1.5,72,-1594.6560024590115
371,1.5,68,-1571.8791958998265
372,1.5,68,-1601.3068864280026
373,1.5,72,-1612.5324853612433
374,1.5,82,-1725.25287290315
375,1.5,74,-1670.2368280093945
376,1.5,62,-1582.7061518723017
377,1.5,58,-1481.7842960315977
378,1.5,54,-1485.6313865981654
379,1.5,80,-1606.1696945461701
380,1.5,79,-1757.5497480097947
381,1.5,46,-1422.029264605818
382,1.5,80,-1734.3992884045015
383,1.5,64,-1601.5840112887977
384,1.5,63,-1445.1352912656837
385,1.5,71,-1654.2093668061862
386,1.5,60,-1614.6553080800068
387,1.5,73,-1566.9141651944283
388,1.5,68,-1538.4156631925425
389,1.5,72,-1682.6188518074687
390,1.5,67,-1582.1043124564926
391,1.5,81,-1594.8767315690834
392,1.5,83,-1627.2391250884718
393,1.5,99,-1684.9039174703425
394,1.5,61,-1538.371070222884
395,1.5,79,-1547.6294100359914
396,1.5,76,-1630.6767594196
397,1.5,72,-1636.5748054325122
398,1.5,58,-1488.7173328987458
399,1.5,66,-1472.8637712416162
400,1.5,69,-1541.0480177829368
401,1.5,81,-1638.0800336952348
402,1.5,64,-1561.1988385524437
403,1.5,65,-1548.7806505782569
404,1.5,80,-1647.566899998625
405,1.5,52,-1510.5456124139228
406,1.5,60,-1473.394284217195
407,1.5,100,-1896.3009941952714
408,1.5,69,-1541.3623891873135
409,1.5,67,-1625.9352752279806
410,1.5,66,-1567.731465466422
411,1.5,66,-1475.9230641310705
412,1.5,61,-1563.587182930484
413,1.5,83,-1634.8980556958732
414,1.5,75,-1565.672715162674
415,1.5,57,-1463.1285299897631
416,1.5,75,-1712.1075257628277
417,1.5,58,-1494.342400308297
418,1.5,70,-1604.4072720020495
419,1.5,66,-1531.1808178317406
420,1.5,50,-1489.9121795776468
421,1.5,79,-1505.3254774673812
422,1.5,93,-1671.1974385197109
423,1.5,65,-1426.1090849934685
424,1.5,64,-1551.3753929895229
425,1.5,56,-1458.5840196936006
426,1.5,64,-1502.227479332637
427,1.5,74,-1665.2548104321072
428,1.5,74,-1687.0688168678435
429,1.5,55,-1455.4020040871294
430,1.5,63,-1518.6380423974947
431,1.5,75,-1684.3687121395112
432,1.5,82,-1551.7516502890385
433,1.5,95,-1740.7719525207049
434,1.5,73,-1578.8019133696075
435,1.5,71,-1549.642615665658
436,1.5,58,-1462.3138828062106
437,1.5,82,-1806.3196288368356
438,1.5,82,-1569.164638300117
439,1.5,77,-1615.70577560216
440,1.5,74,-1604.8703821259032
441,1.5,93,-1584.472514153682
442,1.5,50,-1537.8279696618947
443,1.5,71,-1635.4312111021445
444,1.5,93,-1698.6367388638596
445,1.5,72,-1658.6539132241335
446,1.5,66,-1651.5246907499477
447,1.5,66,-1633.997338203044
448,1.5,73,-1501.1754953846325
449,1.5,84,-1645.1730373254327
